^SPX (Standard & Poors 500 Index),2881.4,0.0001
May 13 2019 @ 04:47 ET,Bid,2856.41,Ask,2901.86,Size,1x1,Vol,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
05/10/2019,SPXW190510C02920000,0.05,-1.925,0,0.05,1038,0.55,0.0055,0.0011,4789,2920.000,SPXW190510P02920000,42.84,-9.96,33.2,43,352,1.9014,-0.7667,0.006,0
05/10/2019,SPXW190510C02925000,0.05,-1.4,0,0.05,1151,0.6104,0.0047,0.0008,8767,2925.000,SPXW190510P02925000,49.2,-8.05,38.2,48,148,2.0392,-0.7788,0.0055,0
05/10/2019,SPXW190510C02930000,0.05,-1.025,0,0.05,386,0.6729,0.0043,0.0007,6724,2930.000,SPXW190510P02930000,47.53,-14.32,43.2,53,47,2.206,-0.7859,0.005,0
05/10/2019,SPXW190510C02935000,0.05,-0.725,0,0.05,486,0.7354,0.004,0.0006,4070,2935.000,SPXW190510P02935000,52.58,-13.92,48.2,58,60,2.3385,-0.7953,0.0046,0
05/10/2019,SPXW190510C02940000,0.05,-0.5,0,0.05,519,0.7979,0.0037,0.0005,9575,2940.000,SPXW190510P02940000,64.15,-7.3,53.2,63,41,2.4344,-0.8071,0.0042,0
05/10/2019,SPXW190510C02945000,0.02,-0.355,0,0.05,110,0.8604,0.0035,0.0005,4371,2945.000,SPXW190510P02945000,66.14,-10.16,58.2,68,61,2.5611,-0.8146,0.0039,0
05/10/2019,SPXW190510C02950000,0.03,-0.22,0,0.05,220,0.9176,0.0032,0.0004,15117,2950.000,SPXW190510P02950000,73.18,-7.97,63.2,73,39,2.6858,-0.8213,0.0036,0
05/10/2019,SPXW190510C02955000,0.05,-0.15,0,0.05,67,0.9829,0.0032,0.0004,3173,2955.000,SPXW190510P02955000,77.05,-8.95,68.2,78,19,2.7864,-0.8294,0.0034,0
05/10/2019,SPXW190510C02960000,0.05,-0.1,0,0.05,63,1.0427,0.003,0.0003,7065,2960.000,SPXW190510P02960000,83.23,-7.82,73.2,83,37,2.9667,-0.83,0.0032,0
05/10/2019,SPXW190510C02965000,0.05,-0.075,0,0.05,53,1.0947,0.0027,0.0003,7452,2965.000,SPXW190510P02965000,88.3,-7.6,78.2,88,12,3.0487,-0.8383,0.003,0
05/10/2019,SPXW190510C02970000,0.05,0,0,0.05,63,1.1618,0.0027,0.0003,4452,2970.000,SPXW190510P02970000,113,12,83.2,93,5,3.1898,-0.8412,0.0028,0
05/10/2019,SPXW190510C02975000,0.05,-0.025,0,0.05,70,1.2297,0.0028,0.0003,11709,2975.000,SPXW190510P02975000,0,0,88.2,98,0,3.2829,-0.8475,0.0027,0
05/10/2019,SPXW190510C02980000,0.05,0,0,0.05,51,1.2692,0.0023,0.0002,8407,2980.000,SPXW190510P02980000,0,0,93.2,103,0,3.3489,-0.8552,0.0025,0
05/10/2019,SPXW190510C02985000,0.05,-0.025,0,0.05,21,1.3344,0.0024,0.0002,1927,2985.000,SPXW190510P02985000,0,0,98.2,108,0,3.4111,-0.8627,0.0024,0
05/10/2019,SPXW190510C02990000,0.05,0.025,0,0.05,1,1.3822,0.0021,0.0002,5953,2990.000,SPXW190510P02990000,0,0,100.5,116.4,0,3.4781,-0.8692,0.0023,0
05/10/2019,SPXW190510C02995000,0.05,0.025,0,0.05,2,1.455,0.0023,0.0002,1836,2995.000,SPXW190510P02995000,0,0,105.2,121,0,3.8284,-0.8564,0.0022,0
05/10/2019,SPXW190510C03000000,0.05,0.025,0,0.05,44,1.5127,0.0022,0.0002,7923,3000.000,SPXW190510P03000000,0,0,110.2,126,0,3.9817,-0.857,0.0021,0
05/10/2019,SPXW190510C03005000,0.02,-0.005,0,0.05,3,1.5537,0.0019,0.0001,1429,3005.000,SPXW190510P03005000,0,0,115.5,131.2,0,4.0933,-0.8601,0.002,0
05/10/2019,SPXW190510C03010000,0.05,0.025,0,0.05,5,1.6318,0.0021,0.0002,4159,3010.000,SPXW190510P03010000,0,0,120.5,136.2,0,4.2037,-0.8631,0.002,0
05/10/2019,SPXW190510C03015000,0.05,0.025,0,0.05,8,1.668,0.0018,0.0001,427,3015.000,SPXW190510P03015000,0,0,125.5,141.2,0,4.313,-0.8659,0.0019,0
05/10/2019,SPXW190510C03020000,0.05,0.025,0,0.05,774,1.7328,0.0019,0.0001,1411,3020.000,SPXW190510P03020000,0,0,130.5,146.2,0,4.4216,-0.8685,0.0018,0
05/10/2019,SPXW190510C03025000,0,0,0,0.05,0,1.7989,0.0019,0.0001,6411,3025.000,SPXW190510P03025000,0,0,135.5,151.2,0,4.4844,-0.8735,0.0017,0
05/10/2019,SPXW190510C03030000,0,0,0,0.05,0,1.8369,0.0017,0.0001,834,3030.000,SPXW190510P03030000,0,0,140.2,156,0,4.6361,-0.8734,0.0017,0
05/10/2019,SPXW190510C03035000,0,0,0,0.05,0,1.9032,0.0017,0.0001,898,3035.000,SPXW190510P03035000,0,0,145.2,161,0,4.7512,-0.8752,0.0016,0
05/10/2019,SPXW190510C03040000,0,0,0,0.05,0,1.9385,0.0015,0.0001,390,3040.000,SPXW190510P03040000,0,0,150.5,166.2,0,4.7915,-0.8807,0.0016,0
05/10/2019,SPXW190510C03045000,0,0,0,0.05,0,2.001,0.0016,0.0001,154,3045.000,SPXW190510P03045000,0,0,155.2,171,0,4.9141,-0.8818,0.0015,0
05/10/2019,SPXW190510C03050000,0,0,0,0.05,0,2.0635,0.0016,0.0001,1235,3050.000,SPXW190510P03050000,0,0,160.2,176,0,5.0554,-0.882,0.0015,0
05/10/2019,SPXW190510C03055000,0,0,0,0.05,0,2.126,0.0016,0.0001,349,3055.000,SPXW190510P03055000,0,0,165.2,181,0,5.1586,-0.8839,0.0014,0
05/10/2019,SPXW190510C03060000,0,0,0,0.05,0,2.1779,0.0016,0.0001,1066,3060.000,SPXW190510P03060000,0,0,170.2,186,0,5.261,-0.8857,0.0014,0
05/10/2019,SPXW190510C03065000,0,0,0,0.05,0,2.2197,0.0014,0.0001,348,3065.000,SPXW190510P03065000,0,0,175.2,191,0,5.3627,-0.8874,0.0013,0
05/10/2019,SPXW190510C03070000,0,0,0,0.05,0,2.2964,0.0016,0.0001,2055,3070.000,SPXW190510P03070000,0,0,180.2,196,0,5.4736,-0.8887,0.0013,0
05/10/2019,SPXW190510C03075000,0,0,0,0.05,0,2.3198,0.0013,0.0001,175,3075.000,SPXW190510P03075000,0,0,185.5,201.2,0,5.4932,-0.8938,0.0013,0
05/10/2019,SPXW190510C03080000,0,0,0,0.05,0,2.3989,0.0015,0.0001,1001,3080.000,SPXW190510P03080000,0,0,190.5,206.2,0,5.2777,-0.9088,0.0012,0
05/10/2019,SPXW190510C03085000,0,0,0,0.05,0,2.4438,0.0014,0.0001,2,3085.000,SPXW190510P03085000,0,0,195.1,211,0,5.5308,-0.9035,0.0012,0
05/10/2019,SPXW190510C03090000,0,0,0,0.05,0,2.4939,0.0013,0.0001,1,3090.000,SPXW190510P03090000,0,0,200.1,216,0,5.4907,-0.9104,0.0011,0
05/10/2019,SPXW190510C03095000,0,0,0,0.05,0,2.5325,0.0012,0.0001,3,3095.000,SPXW190510P03095000,0,0,201.1,225,0,5.5967,-0.9112,0.0011,0
05/10/2019,SPXW190510C03100000,0,0,0,0.05,0,2.5901,0.0012,0.0001,3997,3100.000,SPXW190510P03100000,0,0,206.6,230.5,0,5.7023,-0.912,0.0011,0
05/10/2019,SPXW190510C03105000,0,0,0,10,0,2.663,0.0013,0.0001,0,3105.000,SPXW190510P03105000,0,0,211.6,235.5,0,6.1008,-0.9014,0.0011,0
05/10/2019,SPXW190510C03110000,0,0,0,0.05,0,2.706,0.0013,0.0001,160,3110.000,SPXW190510P03110000,0,0,216.6,240.5,0,6.1967,-0.9026,0.001,0
05/10/2019,SPXW190510C03115000,0,0,0,10,0,2.7335,0.0011,0.0001,0,3115.000,SPXW190510P03115000,0,0,221.6,245.5,0,6.2923,-0.9039,0.001,0
05/10/2019,SPXW190510C03120000,0,0,0,10,0,2.7994,0.0012,0.0001,0,3120.000,SPXW190510P03120000,0,0,226.8,250.7,0,6.376,-0.9054,0.001,0
05/10/2019,SPXW190510C03125000,0,0,0,0.05,0,2.8738,0.0012,0.0001,102,3125.000,SPXW190510P03125000,0,0,231.5,255.4,0,6.4816,-0.9062,0.001,0
05/10/2019,SPXW190510C03130000,0,0,0,10,0,2.9317,0.0012,0.0001,0,3130.000,SPXW190510P03130000,0,0,236.8,260.7,0,6.5641,-0.9077,0.0009,0
05/10/2019,SPXW190510C03135000,0,0,0,10,0,2.939,0.0011,0,0,3135.000,SPXW190510P03135000,0,0,241.6,265.5,0,6.6691,-0.9083,0.0009,0
05/10/2019,SPXW190510C03140000,0,0,0,0.05,0,3.006,0.0011,0,2,3140.000,SPXW190510P03140000,0,0,246.8,270.7,0,6.7507,-0.9097,0.0009,0
05/10/2019,SPXW190510C03145000,0,0,0,10,0,3.0731,0.0011,0,0,3145.000,SPXW190510P03145000,0,0,251.8,275.7,0,6.8432,-0.9107,0.0009,0
05/10/2019,SPXW190510C03150000,0,0,0,0.05,0,3.1117,0.0011,0,1321,3150.000,SPXW190510P03150000,0,0,256.6,280.5,0,6.947,-0.9113,0.0009,0
05/10/2019,SPXW190510C03155000,0,0,0,10,0,3.147,0.001,0,0,3155.000,SPXW190510P03155000,0,0,261.6,285.5,0,7.0388,-0.9123,0.0008,0
05/10/2019,SPXW190510C03160000,0,0,0,0.05,0,3.2199,0.0011,0,1,3160.000,SPXW190510P03160000,0,0,266.8,290.7,0,7.1301,-0.9132,0.0008,0
05/10/2019,SPXW190510C03170000,0,0,0,0.05,0,3.3009,0.001,0,1,3170.000,SPXW190510P03170000,0,0,276.8,300.7,0,7.2995,-0.9153,0.0008,0
05/10/2019,SPXW190510C03175000,0,0,0,10,0,3.3697,0.001,0,0,3175.000,SPXW190510P03175000,0,0,281.6,305.5,0,7.3895,-0.9162,0.0008,0
05/10/2019,SPXW190510C03200000,0,0,0,0.05,0,3.6164,0.0009,0,245,3200.000,SPXW190510P03200000,330.93,0.23,306.8,330.7,1,7.834,-0.9201,0.0007,0
05/10/2019,SPXW190510C03225000,0,0,0,10,0,3.876,0.0009,0,0,3225.000,SPXW190510P03225000,0,0,331.8,355.7,0,8.269,-0.9236,0.0007,0
05/10/2019,SPXW190510C03250000,0,0,0,0.05,0,4.1179,0.0009,0,4,3250.000,SPXW190510P03250000,0,0,356.6,380.5,0,8.6958,-0.9267,0.0006,0
05/10/2019,SPXW190510C03300000,0,0,0,0.05,0,4.5788,0.0008,0,507,3300.000,SPXW190510P03300000,0,0,406.6,430.5,0,9.527,-0.932,0.0005,0
05/10/2019,SPXW190510C03350000,0,0,0,10,0,5.0302,0.0007,0,0,3350.000,SPXW190510P03350000,0,0,456.6,480.5,0,10.3295,-0.9364,0.0005,0
05/10/2019,SPXW190510C03400000,0,0,0,10,0,5.4832,0.0006,0,0,3400.000,SPXW190510P03400000,0,0,506.6,530.5,0,11.1073,-0.9401,0.0004,0
05/10/2019,SPXW190510C03500000,0,0,0,10,0,6.3854,0.0006,0,0,3500.000,SPXW190510P03500000,0,0,606.6,630.5,0,12.6141,-0.9458,0.0003,0
05/10/2019,SPXW190510C03600000,0,0,0,10,0,7.2681,0.0005,0,0,3600.000,SPXW190510P03600000,0,0,706.6,730.5,0,14.0277,-0.9503,0.0003,0
05/10/2019,SPXW190510C03700000,0,0,0,10,0,8.001,0.0004,0,0,3700.000,SPXW190510P03700000,0,0,806.6,830.5,0,15.374,-0.9539,0.0002,0
05/10/2019,SPXW190510C03800000,0,0,0,0.05,0,8.8389,0.0004,0,3,3800.000,SPXW190510P03800000,0,0,906.5,930.4,0,16.6607,-0.9569,0.0002,0
05/13/2019,SPXW190513C01800000,0,0,1047.6,1051.8,0,5.1265,0.9941,0,0,1800.000,SPXW190513P01800000,0,0,0,0.05,0,3.626,-0.0002,0,893
05/13/2019,SPXW190513C01900000,0,0,947.6,951.8,0,4.5751,0.9934,0,38,1900.000,SPXW190513P01900000,0,0,0,0.05,0,3.251,-0.0003,0,3
05/13/2019,SPXW190513C01950000,0,0,897.6,901.8,0,4.3087,0.993,0,0,1950.000,SPXW190513P01950000,0,0,0,0.05,0,3.0284,-0.0003,0,4
05/13/2019,SPXW190513C02000000,0,0,847.6,851.8,0,4.0485,0.9926,0,0,2000.000,SPXW190513P02000000,0,0,0,0.05,0,2.8447,-0.0003,0,23
05/13/2019,SPXW190513C02050000,0,0,797.6,801.8,0,3.7927,0.9922,0.0001,0,2050.000,SPXW190513P02050000,0,0,0,0.05,0,2.6523,-0.0003,0,442
05/13/2019,SPXW190513C02100000,0,0,747.6,751.8,0,3.5429,0.9916,0.0001,0,2100.000,SPXW190513P02100000,0,0,0,0.05,0,2.4614,-0.0003,0,20
05/13/2019,SPXW190513C02150000,0,0,697.6,701.8,0,3.2974,0.9911,0.0001,0,2150.000,SPXW190513P02150000,0,0,0,0.05,0,2.2846,-0.0004,0,29
05/13/2019,SPXW190513C02200000,0,0,647.6,651.8,0,3.0564,0.9904,0.0001,0,2200.000,SPXW190513P02200000,0,0,0,0.05,0,2.1297,-0.0004,0,168
05/13/2019,SPXW190513C02250000,0,0,597.6,601.8,0,2.8195,0.9897,0.0001,0,2250.000,SPXW190513P02250000,0,0,0,0.05,0,1.9385,-0.0004,0,96
05/13/2019,SPXW190513C02300000,0,0,547.6,551.8,0,2.5858,0.9889,0.0001,0,2300.000,SPXW190513P02300000,0,0,0,0.05,0,1.7771,-0.0005,0,565
05/13/2019,SPXW190513C02325000,0,0,522.6,526.8,0,2.4703,0.9884,0.0001,0,2325.000,SPXW190513P02325000,0,0,0,0.05,0,1.6803,-0.0005,0,14
05/13/2019,SPXW190513C02350000,0,0,497.6,501.8,0,2.3555,0.9879,0.0001,0,2350.000,SPXW190513P02350000,0.1,0.075,0,0.05,10,1.6098,-0.0005,0,177
05/13/2019,SPXW190513C02375000,0,0,472.6,476.8,0,2.2414,0.9873,0.0001,0,2375.000,SPXW190513P02375000,0,0,0,0.05,0,1.5197,-0.0005,0,26
05/13/2019,SPXW190513C02400000,0,0,447.6,451.8,0,2.1282,0.9867,0.0002,0,2400.000,SPXW190513P02400000,0,0,0,0.05,0,1.4385,-0.0006,0,957
05/13/2019,SPXW190513C02425000,0,0,422.6,426.8,0,2.0153,0.986,0.0002,0,2425.000,SPXW190513P02425000,0,0,0,0.05,0,1.3604,-0.0006,0,328
05/13/2019,SPXW190513C02450000,0,0,397.6,401.8,0,1.9024,0.9853,0.0002,0,2450.000,SPXW190513P02450000,0.05,-0.025,0,0.05,100,1.2766,-0.0006,0,194
05/13/2019,SPXW190513C02460000,0,0,387.6,391.8,0,1.8582,0.985,0.0002,0,2460.000,SPXW190513P02460000,0,0,0,0.05,0,1.251,-0.0007,0,500
05/13/2019,SPXW190513C02470000,0,0,377.6,381.8,0,1.8135,0.9847,0.0002,0,2470.000,SPXW190513P02470000,0,0,0,0.05,0,1.2197,-0.0007,0,0
05/13/2019,SPXW190513C02475000,0,0,372.6,376.8,0,1.7912,0.9845,0.0002,0,2475.000,SPXW190513P02475000,0.05,-0.05,0,0.05,100,1.2043,-0.0007,0,112
05/13/2019,SPXW190513C02480000,0,0,367.6,371.8,0,1.7689,0.9843,0.0002,0,2480.000,SPXW190513P02480000,0,0,0,0.05,0,1.1885,-0.0007,0,50
05/13/2019,SPXW190513C02490000,0,0,357.6,361.8,0,1.7243,0.9839,0.0002,0,2490.000,SPXW190513P02490000,0,0,0,0.05,0,1.1528,-0.0007,0,62
05/13/2019,SPXW190513C02500000,0,0,347.6,351.8,0,1.6798,0.9836,0.0002,0,2500.000,SPXW190513P02500000,0.05,-0.1,0,0.05,2504,1.126,-0.0008,0,3795
05/13/2019,SPXW190513C02510000,0,0,337.6,341.8,0,1.6358,0.9831,0.0002,0,2510.000,SPXW190513P02510000,0.05,-0.1,0,0.05,20,1.0947,-0.0008,0,110
05/13/2019,SPXW190513C02520000,0,0,327.6,331.8,0,1.5909,0.9827,0.0003,0,2520.000,SPXW190513P02520000,0,0,0,0.05,0,1.0635,-0.0008,0,625
05/13/2019,SPXW190513C02525000,0,0,322.6,326.8,0,1.5687,0.9825,0.0003,0,2525.000,SPXW190513P02525000,0.05,-0.15,0,0.05,650,1.0439,-0.0008,0,1253
05/13/2019,SPXW190513C02530000,0,0,317.6,321.8,0,1.5467,0.9823,0.0003,0,2530.000,SPXW190513P02530000,0.05,-0.15,0,0.1,17,1.0926,-0.0015,0,363
05/13/2019,SPXW190513C02540000,0,0,307.6,311.8,0,1.5022,0.9818,0.0003,1,2540.000,SPXW190513P02540000,0.05,-0.2,0,0.1,18,1.0557,-0.0015,0,181
05/13/2019,SPXW190513C02550000,0,0,297.6,301.8,0,1.4582,0.9813,0.0003,1,2550.000,SPXW190513P02550000,0.05,-0.2,0,0.1,681,1.0264,-0.0016,0,1520
05/13/2019,SPXW190513C02560000,0,0,287.6,291.8,0,1.4136,0.9808,0.0003,0,2560.000,SPXW190513P02560000,0.05,-0.225,0,0.1,15613,0.9903,-0.0017,0.0001,15431
05/13/2019,SPXW190513C02570000,0,0,277.6,281.8,0,1.3693,0.9803,0.0003,0,2570.000,SPXW190513P02570000,0.05,-0.25,0,0.1,85,0.9574,-0.0017,0.0001,1061
05/13/2019,SPXW190513C02575000,0,0,272.6,276.8,0,1.3471,0.98,0.0003,0,2575.000,SPXW190513P02575000,0.05,-0.275,0,0.1,3777,0.9408,-0.0017,0.0001,4710
05/13/2019,SPXW190513C02580000,0,0,267.6,271.8,0,1.3245,0.9797,0.0004,0,2580.000,SPXW190513P02580000,0.05,-0.275,0,0.1,115,0.92,-0.0017,0.0001,90
05/13/2019,SPXW190513C02590000,0,0,257.6,261.8,0,1.2809,0.979,0.0004,0,2590.000,SPXW190513P02590000,0.05,-0.325,0,0.1,198,0.8873,-0.0018,0.0001,206
05/13/2019,SPXW190513C02595000,0,0,252.6,256.8,0,1.2584,0.9787,0.0004,0,2595.000,SPXW190513P02595000,0,0,0,0.1,0,0.871,-0.0018,0.0001,0
05/13/2019,SPXW190513C02600000,0,0,247.6,251.8,0,1.2364,0.9784,0.0004,0,2600.000,SPXW190513P02600000,0.05,-0.375,0,0.1,24925,0.8546,-0.0018,0.0001,24941
05/13/2019,SPXW190513C02605000,0,0,242.6,246.8,0,1.2139,0.9781,0.0004,0,2605.000,SPXW190513P02605000,0.35,-0.075,0,0.1,5,0.8383,-0.0019,0.0001,105
05/13/2019,SPXW190513C02610000,0,0,237.6,241.8,0,1.1922,0.9777,0.0004,0,2610.000,SPXW190513P02610000,0.05,-0.4,0,0.1,3941,0.822,-0.0019,0.0001,4245
05/13/2019,SPXW190513C02615000,0,0,232.6,236.8,0,1.1699,0.9773,0.0004,0,2615.000,SPXW190513P02615000,0.05,-0.425,0,0.1,62,0.8057,-0.0019,0.0001,59
05/13/2019,SPXW190513C02620000,0,0,227.6,231.8,0,1.1477,0.9769,0.0005,0,2620.000,SPXW190513P02620000,0.05,-0.475,0,0.1,50,0.7894,-0.002,0.0001,1529
05/13/2019,SPXW190513C02625000,0,0,222.6,226.8,0,1.1255,0.9765,0.0005,0,2625.000,SPXW190513P02625000,0.05,-0.5,0,0.1,1175,0.7731,-0.002,0.0001,2657
05/13/2019,SPXW190513C02630000,0,0,217.6,221.8,0,1.1034,0.9761,0.0005,0,2630.000,SPXW190513P02630000,0.05,-0.525,0,0.1,47,0.7568,-0.0021,0.0001,1721
05/13/2019,SPXW190513C02635000,0,0,212.6,216.8,0,1.0809,0.9756,0.0005,0,2635.000,SPXW190513P02635000,0.05,-0.575,0,0.1,73,0.7405,-0.0021,0.0001,447
05/13/2019,SPXW190513C02640000,0,0,207.6,211.8,0,1.0589,0.9752,0.0005,0,2640.000,SPXW190513P02640000,0.05,-0.625,0,0.1,21,0.7241,-0.0021,0.0001,184
05/13/2019,SPXW190513C02645000,0,0,202.9,207.1,0,1.081,0.9697,0.0006,0,2645.000,SPXW190513P02645000,0.1,-0.625,0,0.1,17,0.7075,-0.0022,0.0001,86
05/13/2019,SPXW190513C02650000,0,0,197.9,202.1,0,1.0584,0.9691,0.0006,0,2650.000,SPXW190513P02650000,0.05,-0.725,0,0.1,1446,0.6913,-0.0022,0.0001,5534
05/13/2019,SPXW190513C02655000,0,0,192.9,197.1,0,1.0352,0.9685,0.0006,0,2655.000,SPXW190513P02655000,0.1,-0.725,0,0.1,119,0.6751,-0.0023,0.0001,145
05/13/2019,SPXW190513C02660000,0,0,187.9,192.1,0,1.0121,0.9679,0.0007,2,2660.000,SPXW190513P02660000,0.1,-0.775,0,0.1,136,0.6583,-0.0023,0.0001,225
05/13/2019,SPXW190513C02665000,0,0,182.9,187.1,0,0.9891,0.9672,0.0007,0,2665.000,SPXW190513P02665000,0.1,-0.025,0,0.1,229,0.6426,-0.0024,0.0001,281
05/13/2019,SPXW190513C02670000,188.2,-11.95,177.9,182.1,2,0.9657,0.9665,0.0007,4,2670.000,SPXW190513P02670000,0.1,-0.925,0,0.1,83,0.6263,-0.0025,0.0001,166
05/13/2019,SPXW190513C02675000,0,0,172.9,177.1,0,0.9427,0.9658,0.0008,0,2675.000,SPXW190513P02675000,0.1,-0.975,0,0.1,2700,0.61,-0.0025,0.0001,1824
05/13/2019,SPXW190513C02680000,0,0,167.9,172.1,0,0.9196,0.965,0.0008,0,2680.000,SPXW190513P02680000,0.1,-1.075,0,0.1,100,0.5938,-0.0026,0.0001,290
05/13/2019,SPXW190513C02685000,0,0,162.9,167.1,0,0.8963,0.9642,0.0008,0,2685.000,SPXW190513P02685000,0.1,-1.175,0,0.1,186,0.5775,-0.0027,0.0001,547
05/13/2019,SPXW190513C02690000,0,0,157.9,162.1,0,0.8731,0.9634,0.0009,0,2690.000,SPXW190513P02690000,0.1,-1.275,0,0.1,206,0.5612,-0.0028,0.0001,416
05/13/2019,SPXW190513C02695000,0,0,152.9,157.1,0,0.8498,0.9625,0.0009,0,2695.000,SPXW190513P02695000,0.1,-1.425,0,0.1,462,0.5449,-0.0029,0.0002,445
05/13/2019,SPXW190513C02700000,0,0,147.9,152.1,0,0.8268,0.9615,0.001,9,2700.000,SPXW190513P02700000,0.1,-0.075,0.05,0.1,8765,0.5506,-0.0041,0.0002,7724
05/13/2019,SPXW190513C02705000,0,0,142.9,147.1,0,0.8034,0.9606,0.001,0,2705.000,SPXW190513P02705000,0.1,-1.7,0,0.1,225,0.5122,-0.003,0.0002,396
05/13/2019,SPXW190513C02710000,0,0,137.9,142.1,0,0.7799,0.9595,0.0011,0,2710.000,SPXW190513P02710000,0.1,-1.85,0,0.1,516,0.4958,-0.0031,0.0002,550
05/13/2019,SPXW190513C02715000,0,0,132.9,137.1,0,0.7563,0.9584,0.0011,0,2715.000,SPXW190513P02715000,0.1,-2.05,0,0.1,317,0.4793,-0.0032,0.0002,356
05/13/2019,SPXW190513C02720000,114.72,-36.63,127.9,132.1,1,0.7327,0.9573,0.0012,1,2720.000,SPXW190513P02720000,0.1,-2.25,0,0.1,197,0.4627,-0.0034,0.0002,2284
05/13/2019,SPXW190513C02725000,123,-23.6,122.9,127.1,2,0.709,0.956,0.0012,1,2725.000,SPXW190513P02725000,0.15,-2.425,0.05,0.1,1792,0.4656,-0.0048,0.0003,2304
05/13/2019,SPXW190513C02730000,0,0,117.9,122.1,0,0.6852,0.9547,0.0013,0,2730.000,SPXW190513P02730000,0.15,-2.65,0,0.15,1247,0.4484,-0.005,0.0003,2305
05/13/2019,SPXW190513C02735000,106.55,-30.55,112.9,117.1,1,0.6613,0.9533,0.0014,1,2735.000,SPXW190513P02735000,0.21,-2.865,0,0.15,505,0.4312,-0.0052,0.0003,454
05/13/2019,SPXW190513C02740000,122.45,-10,107.9,112.1,35,0.6374,0.9518,0.0015,35,2740.000,SPXW190513P02740000,0.2,-3.15,0,0.15,922,0.4139,-0.0054,0.0004,843
05/13/2019,SPXW190513C02745000,0,0,103,107.2,0,0.6224,0.9477,0.0016,0,2745.000,SPXW190513P02745000,0.3,-3.35,0,0.2,556,0.4097,-0.007,0.0005,472
05/13/2019,SPXW190513C02750000,0,0,98,102.2,0,0.598,0.9458,0.0017,0,2750.000,SPXW190513P02750000,0.2,-3.85,0.1,0.2,6273,0.4118,-0.0101,0.0006,3371
05/13/2019,SPXW190513C02755000,0,0,93,97.2,0,0.5734,0.9438,0.0019,0,2755.000,SPXW190513P02755000,0.22,-4.18,0.05,0.25,378,0.3942,-0.0107,0.0007,1311
05/13/2019,SPXW190513C02760000,0,0,88,92.2,0,0.5487,0.9417,0.002,0,2760.000,SPXW190513P02760000,0.25,0,0.05,0.3,1284,0.3824,-0.0124,0.0008,1096
05/13/2019,SPXW190513C02765000,0,0,82.9,87,0,0.5116,0.9436,0.0021,2,2765.000,SPXW190513P02765000,0.3,-5,0.15,0.4,564,0.3878,-0.0184,0.0011,761
05/13/2019,SPXW190513C02770000,0,0,78.2,82.3,0,0.51,0.9325,0.0024,0,2770.000,SPXW190513P02770000,0.66,-5.09,0.2,0.5,663,0.3819,-0.0232,0.0014,725
05/13/2019,SPXW190513C02775000,0,0,73.3,77.4,0,0.4914,0.9266,0.0027,1,2775.000,SPXW190513P02775000,0.37,-5.98,0.3,0.6,11098,0.3763,-0.0293,0.0017,11775
05/13/2019,SPXW190513C02780000,89.95,-6.05,68.4,72.5,10,0.4718,0.9204,0.003,10,2780.000,SPXW190513P02780000,0.45,-6.45,0.4,0.8,1276,0.3733,-0.0379,0.0021,2164
05/13/2019,SPXW190513C02785000,85.15,-6.65,63.4,67.4,41,0.4423,0.9178,0.0033,34,2785.000,SPXW190513P02785000,1,-6.5,0.6,1,323,0.371,-0.049,0.0026,959
05/13/2019,SPXW190513C02790000,0,0,58.6,62.6,0,0.4273,0.9075,0.0037,4,2790.000,SPXW190513P02790000,0.55,-7.65,0.8,1.25,1916,0.3661,-0.0612,0.0031,1884
05/13/2019,SPXW190513C02795000,0,0,54,57.9,0,0.4184,0.892,0.0042,4,2795.000,SPXW190513P02795000,1.45,-7.5,1.05,1.6,756,0.354,-0.0721,0.0037,731
05/13/2019,SPXW190513C02800000,77.68,-1.37,49.4,53.2,8,0.4065,0.8758,0.0048,13,2800.000,SPXW190513P02800000,0.9,1.275,1.45,2,11028,0.3597,-0.0964,0.0045,7882
05/13/2019,SPXW190513C02805000,66.5,-8.25,44.9,48.6,10,0.3961,0.8559,0.0054,9,2805.000,SPXW190513P02805000,1.3,0.8,1.85,2.5,2559,0.3548,-0.1182,0.0053,2989
05/13/2019,SPXW190513C02810000,79.05,-21.25,40.6,44.1,54,0.3883,0.8313,0.0062,31,2810.000,SPXW190513P02810000,1.31,-10.24,2.4,3.1,930,0.3506,-0.1443,0.0062,2452
05/13/2019,SPXW190513C02815000,74.25,7.5,36.4,39.8,73,0.3817,0.8022,0.0069,60,2815.000,SPXW190513P02815000,1.75,-10.85,3,3.8,919,0.3444,-0.1736,0.0071,654
05/13/2019,SPXW190513C02820000,64.9,2.15,32.4,35.5,74,0.3739,0.7699,0.0077,42,2820.000,SPXW190513P02820000,1.81,-11.84,3.8,4.7,1390,0.3401,-0.2088,0.008,3056
05/13/2019,SPXW190513C02825000,59.5,0.6,28.5,31.4,61,0.366,0.7334,0.0085,65,2825.000,SPXW190513P02825000,2.12,1.85,4.8,5.7,7123,0.3351,-0.2484,0.009,7619
05/13/2019,SPXW190513C02830000,55.5,-20.6,24.7,27.4,653,0.3561,0.6934,0.0094,584,2830.000,SPXW190513P02830000,2.77,4.65,5.9,7,4705,0.3301,-0.293,0.0099,4194
